Timestamp,temp_cpu,util_total,util_core_avg,active_cores,clk_eff_avg,clk_eff_avg_alt,power_pkg,power_core,power_soc,current_core,current_tdc,current_edc,mem_load,mem_used,dram_read_bw,dram_write_bw,fan_rpm,thermal_limit
2026-02-05 20:30:44.509,78.9,62.1,62.1,6.0,2083.1,2083.1,42.351,35.329,2.99,28.63,30.588,87.322,56.0,8747,0.951,0.209,2800,86.0
2026-02-05 20:30:45.013,79.0,60.0,60.0,5.7,2007.2,2007.2,40.178,33.185,2.974,27.107,27.265,85.454,56.0,8746,0.713,0.167,2800,84.2
2026-02-05 20:30:45.516,79.0,58.0,58.0,5.6,1916.4,1916.4,39.78,32.819,2.953,26.693,27.419,85.232,56.0,8740,0.806,0.214,2800,83.4
2026-02-05 20:30:46.007,78.2,55.3,55.3,5.3,1761.7,1761.7,35.014,28.207,2.893,23.548,23.553,79.7,55.9,8739,0.361,0.097,2700,80.1
2026-02-05 20:30:46.511,79.2,58.8,58.8,5.8,1976.4,1976.4,43.924,36.95,2.962,29.163,27.104,92.311,55.9,8739,0.741,0.171,2700,85.5
2026-02-05 20:30:47.019,78.5,59.8,59.8,5.8,1957.7,1957.7,35.019,28.041,2.966,24.247,25.965,75.601,55.9,8737,0.775,0.196,2700,80.7
2026-02-05 20:30:47.508,77.9,61.4,61.4,5.7,1965.9,1965.9,34.718,27.745,2.963,23.994,23.931,75.323,56.0,8750,0.795,0.172,2700,79.5
2026-02-05 20:30:48.013,77.4,64.4,64.4,5.9,2064.4,2064.4,37.199,30.136,3.022,25.545,25.231,78.069,56.2,8776,2.344,0.226,2800,80.4
2026-02-05 20:30:48.516,77.0,66.2,66.2,6.1,2148.2,2148.2,38.106,30.843,3.104,26.268,26.454,77.855,56.2,8777,4.373,0.586,2800,79.9
2026-02-05 20:30:49.006,76.2,66.7,66.7,6.0,2115.0,2115.0,35.955,28.888,3.017,25.032,25.054,75.166,56.2,8773,1.624,0.36,2800,78.3
2026-02-05 20:30:49.513,75.8,57.7,57.7,5.4,1868.4,1868.4,33.387,26.418,2.962,22.656,23.352,75.989,55.6,8681,0.931,0.33,2800,78.3
2026-02-05 20:30:50.007,75.5,54.9,54.9,5.2,1787.7,1787.7,34.249,27.401,2.904,23.086,22.883,77.916,55.6,8680,0.412,0.106,2700,79.1
2026-02-05 20:30:50.512,75.1,53.7,53.7,5.0,1731.3,1731.3,31.65,24.765,2.91,21.415,21.661,74.514,55.6,8679,0.395,0.099,2700,77.7
2026-02-05 20:30:51.012,74.5,53.7,53.7,5.1,1745.3,1745.3,31.888,25.015,2.902,21.656,21.645,74.22,55.6,8679,0.344,0.093,2700,76.9
2026-02-05 20:30:51.514,74.2,53.4,53.4,5.2,1741.1,1741.1,32.6,25.72,2.908,22.125,22.051,75.096,55.6,8679,0.411,0.102,2700,77.4
2026-02-05 20:30:52.004,74.9,57.0,57.0,5.3,1834.3,1834.3,35.187,28.314,2.919,23.721,23.117,79.127,55.6,8678,0.596,0.148,2700,80.5
2026-02-05 20:30:52.506,74.6,54.3,54.3,5.1,1744.9,1744.9,31.374,24.486,2.913,21.448,22.183,73.14,55.6,8678,0.416,0.105,2700,77.8
2026-02-05 20:30:53.011,74.2,53.7,53.7,5.3,1747.6,1747.6,32.211,25.335,2.904,22.0,21.756,73.969,55.6,8679,0.338,0.092,2700,77.1
2026-02-05 20:30:53.515,74.1,53.1,53.1,5.0,1754.4,1754.4,32.146,25.264,2.91,21.727,22.068,75.125,55.5,8677,0.393,0.096,2700,77.9
2026-02-05 20:30:54.006,74.2,54.8,54.8,5.1,1747.5,1747.5,33.122,26.304,2.894,22.355,21.953,76.508,55.6,8679,0.367,0.107,2700,78.3
2026-02-05 20:30:54.525,74.2,54.0,54.0,5.1,1761.3,1761.3,32.593,25.723,2.905,22.067,22.158,75.777,55.5,8677,0.49,0.105,2700,78.6
2026-02-05 20:30:55.029,74.5,53.1,53.1,5.0,1747.5,1747.5,31.71,24.849,2.895,21.52,21.677,74.336,55.6,8678,0.314,0.089,2700,79.7
2026-02-05 20:30:55.535,74.8,53.8,53.8,5.1,1765.6,1765.6,31.567,24.69,2.904,21.464,21.552,73.91,55.5,8677,0.386,0.094,2700,79.7
2026-02-05 20:30:56.025,75.1,56.0,56.0,5.3,1814.2,1814.2,34.111,27.233,2.916,23.188,22.686,76.816,55.6,8679,0.557,0.122,2800,80.5
2026-02-05 20:30:56.545,75.2,53.7,53.7,5.1,1743.1,1743.1,31.999,25.13,2.902,21.765,22.044,74.46,55.5,8678,0.418,0.099,2800,79.9
2026-02-05 20:30:57.060,75.2,53.2,53.2,5.0,1740.1,1740.1,31.088,24.216,2.902,21.154,21.527,73.511,55.6,8678,0.356,0.094,2800,79.7
2026-02-05 20:30:57.576,75.5,54.1,54.1,5.0,1749.4,1749.4,32.039,25.148,2.915,21.667,21.366,75.024,55.5,8677,0.451,0.126,2800,80.6
2026-02-05 20:30:58.076,75.5,53.8,53.8,4.9,1745.1,1745.1,30.882,24.054,2.886,20.94,21.134,73.44,55.6,8678,0.331,0.089,2800,79.7
2026-02-05 20:30:58.596,75.4,53.5,53.5,5.0,1743.0,1743.0,31.173,24.303,2.903,21.239,21.086,73.131,55.6,8678,0.371,0.092,2700,79.0
2026-02-05 20:30:59.087,75.4,54.3,54.3,4.9,1735.0,1735.0,31.472,24.608,2.897,21.241,21.313,74.46,55.6,8678,0.322,0.086,2700,79.9
2026-02-05 20:30:59.604,75.5,53.8,53.8,5.0,1759.4,1759.4,31.99,25.105,2.909,21.628,21.469,75.294,55.5,8677,0.397,0.095,2700,79.5
2026-02-05 20:31:00.106,75.6,55.6,55.6,5.2,1805.6,1805.6,34.476,27.619,2.908,23.197,22.673,78.628,55.5,8678,0.509,0.111,2800,80.6
2026-02-05 20:31:00.607,75.0,54.0,54.0,5.3,1747.6,1747.6,32.161,25.311,2.903,21.985,22.338,73.857,55.6,8680,0.533,0.131,2700,76.8
2026-02-05 20:31:01.099,74.4,54.3,54.3,5.1,1711.4,1711.4,31.523,24.661,2.895,21.47,21.698,73.548,55.6,8679,0.296,0.074,2700,76.8
2026-02-05 20:31:01.603,74.4,53.6,53.6,5.2,1749.6,1749.6,33.058,26.162,2.915,22.377,22.388,76.153,55.6,8679,0.475,0.129,2700,78.0
2026-02-05 20:31:02.106,75.0,55.2,55.2,5.5,1852.9,1852.9,37.226,30.34,2.912,25.072,23.261,80.87,55.6,8679,0.387,0.081,2800,79.2
2026-02-05 20:31:02.627,74.8,54.7,54.7,5.2,1726.2,1726.2,33.984,27.128,2.907,22.921,24.84,77.356,55.6,8680,0.484,0.146,2700,79.0
2026-02-05 20:31:03.129,74.2,54.7,54.7,5.1,1748.7,1748.7,32.081,25.202,2.907,21.786,21.717,74.49,55.6,8681,0.387,0.092,2700,76.7
2026-02-05 20:31:03.630,74.2,54.6,54.6,5.3,1757.9,1757.9,33.647,26.755,2.917,22.746,22.547,76.775,55.6,8681,0.434,0.103,2700,78.2
2026-02-05 20:31:04.133,73.9,54.7,54.7,5.2,1759.6,1759.6,32.24,25.348,2.916,21.972,22.22,73.837,55.6,8682,0.531,0.116,2700,77.0
2026-02-05 20:31:04.637,73.9,53.7,53.7,5.1,1729.2,1729.2,32.683,25.844,2.893,22.096,21.911,75.986,55.6,8682,0.421,0.114,2700,77.9
2026-02-05 20:31:05.137,73.8,53.5,53.5,5.1,1741.7,1741.7,32.419,25.552,2.898,21.95,22.171,75.571,55.6,8681,0.352,0.081,2700,77.5
2026-02-05 20:31:05.641,74.1,54.5,54.5,5.2,1759.5,1759.5,33.651,26.768,2.909,22.744,22.552,77.024,55.6,8680,0.413,0.111,2700,79.1
2026-02-05 20:31:06.143,74.6,54.6,54.6,5.0,1738.9,1738.9,31.74,24.879,2.9,21.496,21.675,74.839,55.6,8681,0.318,0.076,2700,80.2
2026-02-05 20:31:06.630,74.2,53.7,53.7,5.3,1734.7,1734.7,31.857,25.022,2.888,21.796,21.616,73.727,55.6,8680,0.388,0.11,2800,77.4
2026-02-05 20:31:07.135,74.6,53.3,53.3,5.0,1724.5,1724.5,31.084,24.216,2.903,21.06,21.181,73.625,55.6,8681,0.284,0.07,2800,79.8
2026-02-05 20:31:07.639,75.1,54.1,54.1,5.3,1774.0,1774.0,34.173,27.278,2.918,23.124,22.652,77.422,55.6,8680,0.521,0.153,2800,80.7
2026-02-05 20:31:08.143,75.0,55.7,55.7,5.1,1818.6,1818.6,32.465,25.583,2.914,22.046,22.336,74.934,55.6,8682,0.508,0.097,2700,79.2
2026-02-05 20:31:08.634,75.1,54.3,54.3,5.1,1752.6,1752.6,32.57,25.756,2.891,22.039,21.997,75.688,55.6,8680,0.436,0.122,2700,79.6
2026-02-05 20:31:09.141,74.9,53.0,53.0,5.1,1741.4,1741.4,32.119,25.246,2.906,21.784,21.891,74.522,55.6,8680,0.328,0.079,2700,78.2
2026-02-05 20:31:09.645,74.8,55.0,55.0,5.1,1760.0,1760.0,32.527,25.657,2.901,21.967,21.954,75.761,55.6,8679,0.448,0.116,2700,79.0
2026-02-05 20:31:10.163,74.9,53.2,53.2,4.9,1742.3,1742.3,31.355,24.472,2.914,21.2,21.42,74.163,55.6,8680,0.349,0.083,2700,79.5
2026-02-05 20:31:10.683,74.8,53.6,53.6,5.0,1727.9,1727.9,31.428,24.584,2.902,21.337,21.257,73.73,55.6,8680,0.413,0.114,2700,78.5
2026-02-05 20:31:11.185,75.0,53.8,53.8,5.3,1777.5,1777.5,32.856,25.989,2.9,22.284,21.969,75.751,55.6,8680,0.343,0.079,2700,79.5
2026-02-05 20:31:11.687,75.0,53.4,53.4,5.1,1745.9,1745.9,31.531,24.653,2.907,21.44,21.604,73.778,55.6,8681,0.386,0.105,2800,79.2
2026-02-05 20:31:12.178,74.6,55.3,55.3,5.1,1755.3,1755.3,31.423,24.542,2.908,21.419,21.338,73.461,55.6,8691,0.443,0.095,2800,77.9
2026-02-05 20:31:12.684,74.5,54.0,54.0,5.0,1762.2,1762.2,31.624,24.778,2.9,21.529,21.745,73.767,55.6,8682,0.507,0.121,2800,78.3
2026-02-05 20:31:13.188,74.4,53.9,53.9,5.1,1755.0,1755.0,32.325,25.424,2.925,21.996,21.882,74.5,55.6,8680,0.493,0.128,2700,78.6
2026-02-05 20:31:13.676,74.8,54.7,54.7,5.2,1773.0,1773.0,33.589,26.702,2.914,22.689,22.497,76.907,55.6,8681,0.41,0.109,2700,80.0
2026-02-05 20:31:14.198,74.6,53.5,53.5,5.0,1743.0,1743.0,31.816,24.946,2.905,21.598,21.912,74.136,55.6,8679,0.331,0.078,2700,78.4
2026-02-05 20:31:14.703,74.5,53.8,53.8,5.0,1748.1,1748.1,32.235,25.398,2.893,21.771,21.842,75.429,55.6,8681,0.425,0.116,2800,78.5
2026-02-05 20:31:15.193,74.5,54.2,54.2,5.2,1742.7,1742.7,32.751,25.876,2.906,22.217,21.842,75.536,55.6,8680,0.322,0.076,2700,78.5
2026-02-05 20:31:15.715,74.4,53.6,53.6,5.2,1730.1,1730.1,32.59,25.7,2.916,22.183,22.394,74.736,55.6,8681,0.414,0.11,2700,78.4
2026-02-05 20:31:16.233,74.5,53.4,53.4,5.2,1757.4,1757.4,32.057,25.176,2.91,21.833,21.838,74.052,55.6,8680,0.358,0.083,2700,78.8
2026-02-05 20:31:16.752,74.5,55.8,55.8,5.2,1792.0,1792.0,33.27,26.441,2.906,22.603,22.397,76.352,55.6,8682,0.596,0.137,2800,78.4
2026-02-05 20:31:17.239,74.4,54.7,54.7,5.3,1721.1,1721.1,32.5,25.636,2.9,22.198,22.373,74.708,55.6,8681,0.305,0.074,2800,77.9
2026-02-05 20:31:17.746,74.1,53.3,53.3,5.2,1721.1,1721.1,32.501,25.633,2.901,22.0,21.848,75.527,55.6,8681,0.373,0.107,2800,77.8
2026-02-05 20:31:18.268,74.1,53.8,53.8,5.3,1746.5,1746.5,33.458,26.572,2.911,22.732,22.916,75.747,55.6,8682,0.44,0.119,2700,77.9
2026-02-05 20:31:18.769,74.5,55.2,55.2,5.2,1766.2,1766.2,34.553,27.71,2.9,23.152,22.602,78.981,55.6,8681,0.389,0.112,2700,79.4
2026-02-05 20:31:19.273,74.4,53.5,53.5,4.9,1707.4,1707.4,31.369,24.499,2.903,21.267,21.927,73.911,55.6,8682,0.343,0.08,2700,78.2
2026-02-05 20:31:19.781,74.0,53.3,53.3,5.1,1723.5,1723.5,31.788,24.908,2.908,21.591,21.548,74.312,55.6,8682,0.386,0.107,2800,76.8
2026-02-05 20:31:20.297,73.9,53.4,53.4,5.6,1724.8,1724.8,33.917,27.036,2.907,23.165,22.849,75.77,55.6,8682,0.371,0.085,2700,77.8
2026-02-05 20:31:20.815,73.8,56.2,56.2,5.2,1787.3,1787.3,32.487,25.619,2.913,22.223,22.594,74.415,55.6,8683,0.577,0.13,2700,77.7
2026-02-05 20:31:21.304,73.6,54.3,54.3,5.5,1739.8,1739.8,33.463,26.577,2.91,22.885,22.573,75.495,55.6,8681,0.396,0.093,2700,77.4
2026-02-05 20:31:21.814,73.9,53.4,53.4,5.1,1731.8,1731.8,32.353,25.469,2.909,21.853,22.081,75.375,55.6,8682,0.398,0.111,2700,78.5
2026-02-05 20:31:22.303,73.8,54.4,54.4,5.2,1761.4,1761.4,32.637,25.747,2.915,22.186,21.972,74.902,55.6,8680,0.428,0.091,2700,77.9
2026-02-05 20:31:22.806,73.9,53.6,53.6,5.2,1749.3,1749.3,32.067,25.241,2.888,21.868,22.091,74.38,55.6,8681,0.33,0.1,2700,78.0
2026-02-05 20:31:23.309,73.8,53.7,53.7,5.1,1772.7,1772.7,31.332,24.458,2.903,21.359,21.271,73.002,55.6,8680,0.441,0.122,2700,77.3
2026-02-05 20:31:23.812,73.6,53.2,53.2,5.1,1728.8,1728.8,31.152,24.292,2.896,21.199,21.49,73.214,55.6,8681,0.326,0.096,2700,77.7
2026-02-05 20:31:24.317,73.5,53.7,53.7,5.0,1765.9,1765.9,31.919,25.043,2.906,21.584,21.324,74.633,55.6,8680,0.43,0.095,2700,77.4
2026-02-05 20:31:24.803,74.4,58.0,58.0,5.5,1853.1,1853.1,36.107,29.237,2.919,24.318,23.941,80.396,55.6,8682,0.605,0.136,2700,80.4
2026-02-05 20:31:25.305,74.2,53.7,53.7,5.0,1747.2,1747.2,32.121,25.242,2.908,21.647,22.06,75.463,55.6,8679,0.379,0.086,2700,78.0
2026-02-05 20:31:25.808,74.2,53.8,53.8,5.3,1759.8,1759.8,33.086,26.211,2.904,22.435,22.285,76.214,55.6,8681,0.378,0.109,2700,78.6
2026-02-05 20:31:26.315,74.2,53.6,53.6,5.1,1759.3,1759.3,32.259,25.39,2.901,21.903,22.21,74.81,55.6,8679,0.418,0.088,2800,78.2
2026-02-05 20:31:26.803,75.0,55.8,55.8,5.2,1784.3,1784.3,35.418,28.601,2.896,23.697,22.859,80.59,55.6,8681,0.357,0.108,2700,80.3
2026-02-05 20:31:27.304,75.2,53.6,53.6,5.1,1734.9,1734.9,32.9,26.037,2.905,22.311,23.078,75.842,55.6,8680,0.381,0.083,2700,81.2
2026-02-05 20:31:27.808,75.6,53.8,53.8,5.2,1751.3,1751.3,32.663,25.785,2.906,22.176,21.92,75.575,55.6,8681,0.373,0.104,2700,80.5
2026-02-05 20:31:28.328,75.4,53.4,53.4,5.0,1735.4,1735.4,30.86,23.977,2.91,21.026,21.438,72.775,55.6,8680,0.438,0.114,2800,79.2
2026-02-05 20:31:28.844,75.6,56.1,56.1,5.3,1790.2,1790.2,33.273,26.405,2.911,22.632,22.141,75.691,55.6,8682,0.545,0.13,2700,80.6
2026-02-05 20:31:29.348,75.6,53.8,53.8,5.0,1752.4,1752.4,31.501,24.641,2.9,21.368,21.699,74.069,55.6,8678,0.367,0.082,2700,79.8
2026-02-05 20:31:29.853,75.8,53.7,53.7,5.1,1760.2,1760.2,31.747,24.878,2.9,21.579,21.717,73.905,55.6,8680,0.373,0.11,2700,80.3
2026-02-05 20:31:30.357,75.8,54.8,54.8,5.2,1772.8,1772.8,32.868,25.967,2.919,22.365,22.07,75.525,55.6,8679,0.497,0.115,2800,80.5
2026-02-05 20:31:30.862,75.6,53.8,53.8,5.1,1744.8,1744.8,32.013,25.166,2.897,21.824,21.883,74.257,55.6,8680,0.357,0.102,2700,79.6
2026-02-05 20:31:31.353,75.8,54.0,54.0,4.9,1746.1,1746.1,31.368,24.507,2.9,21.246,21.299,74.514,55.6,8678,0.383,0.085,2700,80.3
2026-02-05 20:31:31.857,75.5,53.3,53.3,5.2,1740.6,1740.6,31.714,24.848,2.898,21.666,21.52,73.669,55.6,8680,0.366,0.108,2700,79.1
2026-02-05 20:31:32.351,77.4,56.5,56.5,5.3,1824.1,1824.1,38.653,31.773,2.907,25.695,23.909,84.807,55.5,8678,0.433,0.086,2700,85.3
2026-02-05 20:31:32.855,76.9,54.8,54.8,5.2,1769.6,1769.6,33.269,26.4,2.915,22.54,24.125,76.28,55.6,8681,0.525,0.126,2700,79.4
2026-02-05 20:31:33.359,76.0,53.6,53.6,5.1,1739.2,1739.2,32.689,25.818,2.904,22.076,22.234,75.942,55.6,8678,0.398,0.088,2700,77.6
2026-02-05 20:31:33.862,75.4,54.7,54.7,5.1,1746.1,1746.1,32.119,25.234,2.907,21.83,21.9,74.773,55.6,8681,0.459,0.152,2700,77.6
2026-02-05 20:31:34.384,74.8,53.7,53.7,5.1,1732.3,1732.3,31.56,24.681,2.909,21.502,21.674,73.478,55.6,8680,0.388,0.083,2700,76.8
2026-02-05 20:31:34.887,74.8,53.8,53.8,5.1,1750.7,1750.7,33.285,26.441,2.902,22.439,22.151,77.326,55.6,8681,0.386,0.113,2700,78.8
2026-02-05 20:31:35.393,74.5,53.3,53.3,5.1,1728.3,1728.3,32.607,25.732,2.907,22.052,22.165,75.651,55.6,8680,0.373,0.081,2700,77.6
2026-02-05 20:31:35.881,74.0,54.5,54.5,5.1,1733.6,1733.6,32.111,25.224,2.911,21.774,21.846,74.513,55.6,8682,0.429,0.12,2700,76.6
2026-02-05 20:31:36.387,73.9,53.5,53.5,5.2,1723.6,1723.6,32.861,25.981,2.91,22.287,22.403,75.501,55.6,8679,0.339,0.076,2700,77.6
2026-02-05 20:31:36.889,73.8,54.1,54.1,5.2,1744.6,1744.6,32.766,25.93,2.899,22.206,21.692,75.525,55.6,8692,0.442,0.123,2700,77.4
2026-02-05 20:31:37.393,74.1,55.8,55.8,5.2,1792.2,1792.2,34.734,27.877,2.91,23.354,23.697,78.914,55.6,8681,0.504,0.101,2700,79.6
2026-02-05 20:31:37.885,74.0,54.0,54.0,5.1,1750.8,1750.8,31.999,25.115,2.913,21.747,21.957,74.399,55.6,8681,0.42,0.116,2700,77.6
2026-02-05 20:31:38.386,74.2,54.5,54.5,5.4,1763.1,1763.1,33.434,26.556,2.908,22.737,22.344,76.239,55.6,8681,0.418,0.094,2700,79.2
2026-02-05 20:31:38.907,74.5,53.4,53.4,5.1,1740.0,1740.0,31.775,24.903,2.903,21.598,21.855,73.961,55.6,8682,0.428,0.112,2700,79.5
2026-02-05 20:31:39.410,74.5,54.9,54.9,5.1,1745.8,1745.8,31.242,24.409,2.888,21.34,21.708,73.083,55.6,8681,0.466,0.126,2700,78.7
2026-02-05 20:31:39.899,74.5,53.7,53.7,5.1,1744.7,1744.7,32.293,25.414,2.907,21.976,21.621,74.321,55.6,8681,0.412,0.11,2700,78.9
2026-02-05 20:31:40.404,74.6,53.3,53.3,5.1,1759.1,1759.1,32.342,25.467,2.905,21.948,21.943,75.166,55.6,8679,0.363,0.079,2700,79.1
2026-02-05 20:31:40.894,74.5,54.3,54.3,5.1,1741.4,1741.4,32.049,25.184,2.903,21.735,21.585,74.948,55.6,8681,0.369,0.109,2800,78.2
2026-02-05 20:31:41.412,74.6,55.5,55.5,5.2,1787.9,1787.9,33.088,26.214,2.915,22.535,22.827,75.319,55.6,8680,0.576,0.103,2700,79.4
2026-02-05 20:31:41.929,74.8,53.7,53.7,5.1,1728.3,1728.3,32.49,25.612,2.906,21.965,21.796,75.513,55.6,8682,0.374,0.112,2700,79.1
2026-02-05 20:31:42.432,75.1,54.4,54.4,5.2,1765.2,1765.2,34.169,27.268,2.921,23.042,22.871,78.66,55.6,8679,0.52,0.108,2700,80.1
2026-02-05 20:31:42.935,75.1,53.6,53.6,5.1,1742.2,1742.2,32.438,25.567,2.908,21.961,21.962,75.428,55.6,8682,0.389,0.114,2800,79.6
2026-02-05 20:31:43.439,75.8,54.3,54.3,5.0,1762.2,1762.2,34.595,27.734,2.908,23.126,22.897,79.659,55.6,8680,0.485,0.1,2800,82.1
2026-02-05 20:31:43.926,76.1,58.0,58.0,5.5,1855.0,1855.0,35.727,28.781,2.943,24.236,24.102,78.99,55.6,8689,0.846,0.251,2800,81.3
2026-02-05 20:31:44.429,76.0,54.7,54.7,5.2,1753.5,1753.5,32.645,25.758,2.91,22.181,22.628,75.078,55.6,8686,0.517,0.122,2700,79.7
2026-02-05 20:31:44.935,75.5,53.4,53.4,5.1,1741.4,1741.4,31.39,24.533,2.897,21.403,21.574,73.601,55.6,8688,0.394,0.115,2700,78.4
2026-02-05 20:31:45.438,75.6,56.3,56.3,5.5,1832.3,1832.3,35.174,28.312,2.917,23.885,23.716,77.998,55.6,8683,0.702,0.126,2700,80.3
2026-02-05 20:31:45.937,75.5,55.5,55.5,5.1,1785.2,1785.2,33.108,26.214,2.915,22.387,22.263,76.375,55.6,8686,0.503,0.144,2800,79.4
2026-02-05 20:31:46.439,75.5,54.2,54.2,5.0,1755.0,1755.0,31.627,24.74,2.913,21.47,21.709,74.079,55.6,8685,0.444,0.091,2800,79.4
2026-02-05 20:31:46.926,75.9,57.3,57.3,5.4,1878.2,1878.2,36.762,29.814,2.949,24.783,24.288,80.755,55.6,8686,0.798,0.26,2800,81.3
2026-02-05 20:31:47.432,75.8,54.2,54.2,5.2,1755.8,1755.8,33.039,26.186,2.907,22.47,22.868,75.682,55.6,8684,0.478,0.098,2700,79.5
2026-02-05 20:31:47.936,75.9,53.7,53.7,5.0,1751.8,1751.8,33.395,26.503,2.913,22.442,22.176,77.29,55.6,8685,0.455,0.127,2700,80.4
2026-02-05 20:31:48.438,75.5,54.1,54.1,5.0,1742.7,1742.7,32.613,25.717,2.916,22.017,22.337,75.862,55.6,8684,0.464,0.094,2700,78.8
2026-02-05 20:31:48.927,75.5,55.4,55.4,5.2,1766.1,1766.1,34.476,27.583,2.919,23.172,22.764,78.991,55.6,8685,0.423,0.111,2700,79.7
2026-02-05 20:31:49.433,75.2,55.6,55.6,5.4,1805.1,1805.1,32.84,25.952,2.929,22.558,22.91,74.284,55.5,8673,0.695,0.159,2800,78.8
2026-02-05 20:31:49.936,75.5,54.6,54.6,5.1,1758.4,1758.4,34.657,27.755,2.921,23.228,23.024,79.397,55.5,8676,0.466,0.145,2800,81.1
2026-02-05 20:31:50.441,75.0,54.1,54.1,5.3,1757.9,1757.9,32.343,25.452,2.918,22.105,22.298,73.781,55.5,8674,0.396,0.083,2800,77.4
2026-02-05 20:31:50.964,74.8,54.1,54.1,5.1,1741.3,1741.3,32.095,25.203,2.919,21.816,21.84,74.161,55.5,8675,0.377,0.114,2700,77.8
2026-02-05 20:31:51.485,74.9,53.9,53.9,5.3,1755.7,1755.7,34.084,27.274,2.898,23.063,22.751,77.965,55.5,8673,0.361,0.08,2700,79.3
2026-02-05 20:31:51.989,74.6,54.5,54.5,5.0,1724.4,1724.4,31.657,24.766,2.917,21.503,22.066,73.756,55.5,8674,0.38,0.109,2700,78.2
2026-02-05 20:31:52.495,74.2,53.7,53.7,5.2,1733.8,1733.8,31.771,24.888,2.91,21.628,21.362,73.925,55.5,8672,0.367,0.079,2700,76.9
2026-02-05 20:31:53.003,74.0,53.6,53.6,5.2,1732.8,1732.8,32.537,25.653,2.912,22.118,22.075,74.915,55.5,8674,0.361,0.108,2700,77.8
2026-02-05 20:31:53.504,74.6,56.5,56.5,5.4,1821.6,1821.6,35.397,28.547,2.903,23.884,23.372,79.333,55.5,8673,0.575,0.102,2700,80.1
2026-02-05 20:31:54.004,74.4,53.7,53.7,5.2,1734.6,1734.6,32.319,25.447,2.903,21.954,22.518,74.772,55.5,8675,0.388,0.114,2700,78.4
2026-02-05 20:31:54.505,74.4,54.3,54.3,5.1,1760.6,1760.6,32.134,25.252,2.909,21.797,21.9,74.568,55.5,8671,0.464,0.118,2800,78.0
2026-02-05 20:31:55.009,74.0,53.6,53.6,4.9,1734.7,1734.7,30.869,23.991,2.909,20.961,21.258,73.032,55.5,8674,0.349,0.107,2700,77.3
2026-02-05 20:31:55.512,74.1,54.2,54.2,5.2,1766.2,1766.2,33.143,26.294,2.908,22.421,21.949,76.861,55.5,8671,0.395,0.086,2700,78.6
2026-02-05 20:31:56.015,74.6,56.8,56.8,5.3,1855.0,1855.0,36.42,29.461,2.956,24.48,24.443,81.055,55.5,8673,0.815,0.242,2700,80.6
2026-02-05 20:31:56.504,74.4,54.9,54.9,5.3,1778.4,1778.4,32.418,25.523,2.918,22.014,22.089,74.749,55.5,8671,0.419,0.087,2800,77.6
2026-02-05 20:31:57.008,74.1,54.2,54.2,5.3,1760.1,1760.1,31.908,25.018,2.914,21.809,21.951,73.442,55.5,8671,0.402,0.12,2700,77.5
2026-02-05 20:31:57.528,74.2,55.7,55.7,5.2,1824.2,1824.2,34.247,27.387,2.921,23.069,22.501,77.594,55.5,8672,0.592,0.106,2700,78.6
2026-02-05 20:31:58.033,74.1,54.1,54.1,5.2,1776.1,1776.1,32.778,25.903,2.914,22.288,22.738,74.995,55.5,8672,0.418,0.116,2700,78.0
2026-02-05 20:31:58.522,74.1,55.2,55.2,5.1,1782.3,1782.3,32.523,25.63,2.919,21.988,21.954,75.612,55.5,8669,0.396,0.084,2700,78.3
2026-02-05 20:31:59.029,74.1,53.2,53.2,5.2,1734.8,1734.8,32.375,25.486,2.914,22.051,22.198,74.374,55.5,8670,0.384,0.114,2700,78.0
2026-02-05 20:31:59.519,74.4,55.1,55.1,5.2,1806.8,1806.8,33.697,26.821,2.915,22.791,22.364,76.466,55.5,8669,0.505,0.123,2700,79.1
2026-02-05 20:32:00.035,75.2,54.5,54.5,5.1,1773.0,1773.0,34.767,27.875,2.921,23.341,23.425,79.983,55.5,8670,0.492,0.132,2700,82.3
2026-02-05 20:32:00.540,76.0,55.4,55.4,5.0,1775.0,1775.0,34.75,27.839,2.925,23.26,23.51,79.821,55.5,8669,0.625,0.127,2700,82.9
2026-02-05 20:32:01.043,76.1,53.7,53.7,5.1,1763.1,1763.1,33.734,26.84,2.917,22.743,22.577,77.587,55.5,8672,0.438,0.123,2700,81.4
2026-02-05 20:32:01.563,76.5,54.9,54.9,5.3,1786.7,1786.7,34.462,27.58,2.923,23.313,23.173,78.02,55.6,8678,0.573,0.103,2700,81.3
2026-02-05 20:32:02.053,76.6,55.8,55.8,5.1,1768.1,1768.1,33.274,26.422,2.912,22.466,22.894,77.08,55.5,8671,0.468,0.129,2700,81.8
2026-02-05 20:32:02.555,78.1,57.2,57.2,5.4,1863.1,1863.1,39.91,32.998,2.93,26.602,25.504,85.964,55.5,8668,0.496,0.098,2700,85.9
2026-02-05 20:32:03.059,77.8,53.7,53.7,5.0,1741.0,1741.0,31.543,24.655,2.914,21.428,22.544,73.745,55.5,8671,0.439,0.127,2700,80.7
2026-02-05 20:32:03.578,77.2,54.1,54.1,5.1,1782.3,1782.3,32.097,25.199,2.92,21.836,21.489,74.439,55.5,8667,0.435,0.092,2700,79.7
2026-02-05 20:32:04.082,78.0,58.6,58.6,5.5,1876.6,1876.6,38.829,31.913,2.944,25.986,25.056,84.373,55.3,8638,0.832,0.25,2700,84.6
